Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2023,FORMOSA PLASTICS CORPORATION LOUISIANA,1006010,,30.501722,-91.185833,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,FORMOSA PLASTICS CORP USA (100%),320232,"C,X"
2023,FORMOSA POINT COMFORT PLANT,1006691,201 FORMOSA DRIVE,28.6925,-96.541667,POINT COMFORT,CALHOUN COUNTY,TX,77978,FORMOSA PLASTICS CORP USA (100%),5290825,"C,X"
2023,FOSTER FARMS LIVINGSTON COMPLEX,1002205,843 DAVIS STREET,37.392,-120.725,LIVINGSTON,MERCED COUNTY,CA,95334,FOSTER FARMS (100%),52239,C
2023,FOX RIVER VALLEY ETHANOL LLC - PICKETT,1014710,6574 STATE ROAD 44,43.91355,-88.72623,PICKETT,WINNEBAGO COUNTY,WI,54964,ACE ETHANOL LLC (100%),27738,C
2023,FRITO-LAY,1004983,1886 UPPER MAPLE ST,41.86392,-71.89399,KILLINGLY (DAYVILLE),WINDHAM COUNTY,CT,6241,PEPSICO INC (100%),40905,C
2023,FRITO-LAY INC,1005677,323 S. CO. RD. 300 W.,40.284167,-86.556944,FRANKFORT,CLINTON COUNTY,IN,46041,PEPSICO INC (100%),57169,C
2023,"FRITO-LAY, INC. - PERRY PLANT",1004898,1200 HIGHWAY 247 SOUTH,32.4861,-83.6087,KATHLEEN,HOUSTON COUNTY,GA,31047,PEPSICO INC (100%),31603,C
2023,"FRITO-LAY, INCORPORATED",1005424,2911 NEVADA BV,35.11746,-80.94108,CHARLOTTE,MECKLENBURG COUNTY,NC,28273,PEPSICO INC (100%),26631,C
2023,FRONT RANGE ENERGY,1006942,31375 GREAT WESTERN DRIVE,40.455978,-104.857553,WINDSOR,WELD COUNTY,CO,80550,FRONT RANGE ENERGY LLC (100%),40775,"C,PP"
2023,"Farbest Foods, Inc.",1010674,4689 South 400 West,38.31025,-86.983806,Huntingburg,DUBOIS COUNTY,IN,47542,FARBEST FOODS INC (100%),41,"C,II"
2023,"Fiber Industries, LLC",1013923,1000 McIver Road,34.283014,-79.889122,Darlington,DARLINGTON COUNTY,SC,29532,FIBER INDUSTRIES LLC (100%),24788,C
2023,Fiberweb,1004853,70 Old Hickory Boulevard,36.26734,-86.65741,Old Hickory,DAVIDSON COUNTY,TN,37138,BERRY GLOBAL GROUP INC (100%),67064,C
2023,First Quality Tissue SE,1010743,441 Masters Blvd,34.455,-82.68293,Anderson,ANDERSON COUNTY,SC,29626,First Quality Tissue SE (100%),225327,C
2023,Flint Hills Resources Pine Bend Refinery,1006985,12555 Clark Road,44.764434,-93.039484,Rosemount,DAKOTA COUNTY,MN,55068,KOCH INDUSTRIES INC (100%),3945753,"C,P,Y"
2023,"Florida's Natural Growers, Inc.",1002184,20205 US HWY 27 S,27.909614,-81.600433,LAKE WALES,POLK COUNTY,FL,33853,CITRUS WORLD INC (100%),51310,C
2023,"Foley Cellulose, LLC",1000345,1 BUCKEYE DRIVE,30.069264,-83.526052,PERRY,TAYLOR COUNTY,FL,32348,KOCH INDUSTRIES INC (100%),233030,"AA,C,TT"
2023,Ford Motor Company - Chicago Assembly Plant,1006752,12600 S. Torrence Avenue,41.663722,-87.561409,Chicago,COOK COUNTY,IL,60633,FORD MOTOR CO (100%),51797,C
2023,Ford Motor Company - Flat Rock Assembly Plant,1001722,1 INTERNATIONAL DR.,42.1063,-83.2469,FLAT ROCK,WAYNE COUNTY,MI,48134,FORD MOTOR CO (100%),47885,C
2023,Foster Farms Farmerville Complex,1000442,6648 Highway 15 North,32.834057,-92.43201,Farmerville,UNION PARISH,LA,71241,FOSTER FARMS (100%),23142,"C,II"
2023,"Fox River Valley Ethanol, LLC",1007093,4995 STATE RD 91,43.980233,-88.651815,OSHKOSH,WINNEBAGO COUNTY,WI,54904,ACE ETHANOL LLC (100%),55623,"C,PP"
2023,Frito Lay Inc,1014397,701 N Wildwood,32.821,-96.91685,Irving,DALLAS COUNTY,TX,75061,PEPSICO INC (100%),23187,C
2023,Frito Lay Inc.,1013971,2810 Quality Way,35.811205,-90.564021,Jonesboro,CRAIGHEAD COUNTY,AR,72401,PEPSICO INC (100%),24425,C
2023,Frito Lay Modesto,1013489,600 Garner Rd,37.6312,-120.9231,Modesto,STANISLAUS COUNTY,CA,95357,PEPSICO INC (100%),27664,C
2023,Frito-Lay COGEN PLANT,1002394,28801 HIGHWAY 58,35.398465,-119.322016,BAKERSFIELD,KERN COUNTY,CA,93314,PEPSICO INC (100%),32120,C
2023,FritoLay,1012380,2810 kennedy dr,42.51807,-88.98482,Beloit,ROCK COUNTY,WI,53511,PEPSICO INC (100%),26835,C
2023,"Futamura USA, Inc.",1005425,6000 SE 2nd Street,39.05336,-95.557551,Tecumseh,SHAWNEE COUNTY,KS,66542,FUTAMURA USA INC (100%),40731,C
2023,"GE (Greenville) Gas Turbines, LLC",1009442,300 Garlington Rd,34.83254,-82.29197,Greenville,GREENVILLE COUNTY,SC,29615,GENERAL ELECTRIC CO (100%),13294,C
2023,"GE Aerospace, Evendale Plant (1431150060)",1001862,ONE NEUMANN WAY,39.24661,-84.44474,CINCINNATI,HAMILTON COUNTY,OH,45215,GENERAL ELECTRIC CO (100%),61428,C
2023,GE Power and Water,1010642,1 River Road,42.8099,-73.95172,Schenectady,SCHENECTADY COUNTY,NY,12345,GENERAL ELECTRIC CO (100%),20332,C
2023,GE Transportation-Erie Plant,1004697,2901 East Lake Rd.,42.145453,-80.02544,Erie,ERIE COUNTY,PA,16531,WABTEC US RAIL INC (100%),35203,C
2023,GELITA USA,1006474,2445 Port Neal Industrial Road,42.3498,-96.3529,Sergeant Bluff,WOODBURY COUNTY,IA,51054,GELITA NORTH AMERICA INC (100%),37117,C
2023,GENERAL ELECTRIC PEEBLES TEST OPERATIONS,1002243,1200 JAYBIRD ROAD,38.91738,-83.29864,PEEBLES,ADAMS COUNTY,OH,45660,GENERAL ELECTRIC CO (100%),40176,C
2023,GENERAL MILLS INC.,1004366,15200 INDUSTRIAL PARK BOULEVARD NE,33.625407,-83.832355,COVINGTON,NEWTON COUNTY,GA,30014,GENERAL MILLS INC (100%),25574,C
2023,GENERAL MOTORS FAIRFAX ASSEMBLY PLANT,1002828,3201 FAIRFAX TRFCWY.,39.147533,-94.601884,KANSAS CITY,WYANDOTTE COUNTY,KS,66115,GENERAL MOTORS CO (100%),35796,C
2023,GENERAL MOTORS FORT WAYNE ASSEMBLY,1003506,12200 LAFAYETTE CENTER RD,40.964311,-85.302752,ROANOKE,ALLEN COUNTY,IN,46783,GENERAL MOTORS CO (100%),42534,C
2023,GENERAL MOTORS LANSING DELTA TOWNSHIP,1004605,8175 MILLETT HWY,42.692278,-84.679356,LANSING,EATON COUNTY,MI,48917,GENERAL MOTORS CO (100%),36637,C
2023,GENERAL MOTORS MLCG DETROIT-HAMTRAMCK ASSEM BLY CENTER,1003225,2500 EAST GENERAL MOTORS BOULEVARD,42.381971,-83.044919,DETROIT,WAYNE COUNTY,MI,48211,GENERAL MOTORS CO (100%),33967,C
2023,GEORGIA PACIFIC MONTICELLO LLC,1007627,604 N A SANDIFER HWY,31.621457,-90.079369,MONTICELLO,LAWRENCE COUNTY,MS,39654,KOCH INDUSTRIES INC (100%),479956,"AA,C,TT"
2023,GEORGIA PACIFIC Palatka LLC,1007135,215 COUNTY ROAD 216,29.681083,-81.680217,PALATKA,PUTNAM COUNTY,FL,32177,KOCH INDUSTRIES INC (100%),381229,"AA,C,TT"
2023,GEORGIA-PACIFIC BREWTON LLC,1005948,32224 HIGHWAY 31 SOUTH,31.079517,-87.115274,BREWTON,ESCAMBIA COUNTY,AL,36426,KOCH INDUSTRIES INC (100%),415321,"AA,C,TT"
2023,GEORGIA-PACIFIC BROADWAY LLC,1000589,1919 S. BROADWAY,44.49367,-88.029916,GREEN BAY,BROWN COUNTY,WI,54304,Koch Industries Inc (100%),318363,C
2023,GEORGIA-PACIFIC CEDAR SPRINGS LLC,1002823,12551 GEORGIA HIGHWAY 273 WEST,31.163888,-85.097444,CEDAR SPRINGS,EARLY COUNTY,GA,39832,KOCH INDUSTRIES INC (100%),500695,"AA,C,TT"
2023,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,1000590,1701 N. Quincy Street,44.52031,-88.0054,GREEN BAY,BROWN COUNTY,WI,54302,KOCH Industries Inc (100%),3070,"C,TT"
2023,GEORGIA-PACIFIC CONSUMER OPERATIONS LLC,1005998,401 NE ADAMS STREET,45.582929,-122.407758,CAMAS,CLARK COUNTY,WA,98607,KOCH INDUSTRIES INC (100%),48486,"C,TT"
2023,GEORGIA-PACIFIC Crossett LLC,1007214,100 MILL SUPPLY ROAD,33.139372,-91.96557,CROSSETT,ASHLEY COUNTY,AR,71635,KOCH INDUSTRIES INC (100%),97336,"C,TT"
2023,GEORGIA-PACIFIC NAHEOLA LLC,1006962,7530 HIGHWAY 114,32.24181,-88.017239,PENNINGTON,CHOCTAW COUNTY,AL,36916,KOCH INDUSTRIES INC (100%),282881,"AA,C,TT"
2023,GEORGIA-PACIFIC PORT HUDSON LLC,1006975,1000 WEST MOUNT PLEASANT ROAD,30.646996,-91.265322,ZACHARY,EAST BATON ROUGE PARISH,LA,70791,KOCH INDUSTRIES INC (100%),56626,"C,TT"
2023,GEORGIA-PACIFIC SAVANNAH RIVER LLC,1007453,437 Old Augusta Road South,32.33113,-81.20178,RINCON,EFFINGHAM COUNTY,GA,31326,KOCH INDUSTRIES INC (100%),463852,"C,TT"
2023,GEORGIA-PACIFIC TOLEDO LLC,1004055,1400 SE BUTLER BRIDGE ROAD,44.614453,-123.936832,TOLEDO,LINCOLN COUNTY,OR,97391,KOCH INDUSTRIES INC (100%),308263,"AA,C,TT"
2023,GILLETTE CO,1002497,1 GILLETTE PARK,42.34512,-71.05441,BOSTON,SUFFOLK COUNTY,MA,2127,THE PROCTER & GAMBLE CO (100%),44355,C
2023,GM VAN SLYKE COMPLEX,1002953,G 3100 VAN SLYKE ROAD,42.98785,-83.71324,FLINT,GENESEE COUNTY,MI,48551,GENERAL MOTORS LLC (100%),53572,C
2023,GMC TRUCK GROUP ARLINGTON ASSEMBLY PLANT,1006371,2525 EAST ABRAM STREET,32.73533,-97.06772,ARLINGTON,TARRANT COUNTY,TX,76010,GENERAL MOTORS CO (100%),48576,C
2023,GNRL MILLS,1002426,4800 EDGEWOOD ROAD SOUTHWEST,41.933677,-91.71648,CEDAR RAPIDS,LINN COUNTY,IA,52404,GENERAL MILLS INC (100%),45114,C
2023,"GOLDEN GRAIN ENERGY, LLC",1002560,1822 43RD ST SW,43.11204,-93.23104,MASON CITY,CERRO GORDO COUNTY,IA,50401,GOLDEN GRAIN ENERGY LLC (100%),169762,"C,II"
2023,GOLDEN TRIANGLE ENERGY LLC,1006825,15053 HIGHWAY 111,40.18925,-95.36789,CRAIG,HOLT COUNTY,MO,64437,GOLDEN TRIANGLE ENERGY LLC (100%),68591,C
2023,"GOODRICH SPOKANE LANDING SYSTEMS, CARBON PRODUCTS",1000363,11135 W WESTBOW BLVD,47.583604,-117.568511,SPOKANE,SPOKANE COUNTY,WA,99224,RAYTHEON TECHNOLOGIES CORP (100%),18147,C
2023,GOODWAY REFINING LLC,1006531,4745 ROSS ROAD,31.1761,-87.438268,ATMORE,ESCAMBIA COUNTY,AL,36502,GOODWAY REFINING LLC (100%),8772,"C,MM,Y"
2023,GOODYEAR BEAUMONT CHEMICAL PLANT,1002965,,29.9761,-94.2183,BEAUMONT,JEFFERSON COUNTY,TX,77705,THE GOODYEAR TIRE & RUBBER CO (100%),461956,C
2023,GOODYEAR TIRE & RUBBER COMPANY,1004793,1 GOODYEAR BLVD.,34.600556,-98.5275,LAWTON,COMANCHE COUNTY,OK,73505,THE GOODYEAR TIRE & RUBBER CO (100%),50474,C
2023,GOODYEAR TIRE AND RUBBER COMPANY DANVILLE,1002654,1901 GOODYEAR BLVD,36.55935,-79.37319,DANVILLE,DANVILLE CITY,VA,24541,THE GOODYEAR TIRE & RUBBER CO (100%),50329,C
2023,"GP Big Island, LLC",1000273,9363 Lee Jackson Hwy,37.534,-79.357,BIG ISLAND,Bedford,VA,24526,KOCH INDUSTRIES INC (100%),179885,"AA,C,TT"
2023,GP Condensate Splitter,1011719,407 Clinton Drive,29.732598,-95.220457,Galena Park,HARRIS COUNTY,TX,77547,KINDER MORGAN INC (100%),173227,"C,MM,Y"
2023,GRAIN PROCESSING CORP,1004114,1600 OREGON STREET,41.3981,-91.0611,MUSCATINE,MUSCATINE COUNTY,IA,52761,KENT CORP (100%),461622,"C,II,PP"
2023,GRAIN PROCESSING CORP,1004640,1443 S 300 W,38.6335,-87.2262,WASHINGTON,DAVIESS COUNTY,IN,47501,KENT CORP (100%),227712,"C,II,PP"
2023,GRANITE FALLS ENERGY LLC,1002173,15045 HIGHWAY 23 SE,44.7999,-95.4869,GRANITE FALLS,CHIPPEWA COUNTY,MN,56241,GRANITE FALLS ENERGY LLC (100%),80143,C
2023,GRAPHIC PACKAGING INT INC,1004982,407 CHARLES ST.,39.51827,-84.390926,MIDDLETOWN,BUTLER COUNTY,OH,45042,GRAPHIC PACKAGING HOLDING CO (100%),41905,C
2023,GRAPHIC PACKAGING INTERNATIONAL,1003470,100 GRAPHIC PACKAGING INTERNATIONAL WAY,32.7718,-83.6275,MACON,BIBB COUNTY,GA,31206,GRAPHIC PACKAGING HOLDING CO (100%),130295,"AA,C,TT"
2023,"GRAPHIC PACKAGING INTERNATIONAL LLC, West Monroe Mill Plant 31",1000602,1000 JONESBORO RD HWY 34,32.486859,-92.151686,WEST MONROE,OUACHITA PARISH,LA,71292,GRAPHIC PACKAGING HOLDING CO (100%),356946,"AA,C"
2023,GREEN BAY PACKAGING INC MILL DIVISION,1001825,1601 NORTH QUINCY STREET,44.52666,-87.99876,GREEN BAY,BROWN COUNTY,WI,54302,GREEN BAY PACKAGING INC (100%),120354,C
2023,GREEN BAY PACKAGING/ARK KRAFT,1002098,338 HIGHWAY 113 SOUTH,35.097355,-92.73854,MORRILTON,CONWAY COUNTY,AR,72110,GREEN BAY PACKAGING INC (100%),86534,"AA,C,TT"
2023,GREEN LAKE PLANT,1003899,13050 State Highway 185N,28.428074,-96.498997,PORT LAVACA,CALHOUN COUNTY,TX,77979,INEOS USA LLC (100%),325990,"C,X"
2023,GREEN PLAINS CENTRAL CITY LLC,1000344,214 20TH ST,41.1111,-97.9727,CENTRAL CITY,MERRICK COUNTY,NE,68826,GREEN PLAINS INC (100%),149930,C
2023,GREEN PLAINS OBION LLC,1006364,2098 MCDONALD RD,36.28305,-89.147607,RIVES,OBION COUNTY,TN,38253,GREEN PLAINS INC (100%),152667,C
2023,GREEN PLAINS OTTER TAIL LLC,1004731,24096 170TH AVENUE,46.31158,-96.13374,FERGUS FALLS,OTTER TAIL COUNTY,MN,56537,GREEN PLAINS INC (100%),87261,C
2023,GREEN PLAINS SHENANDOAH LLC,1004332,4124 AIRPORT RD,40.7549,-95.3953,SHENANDOAH,FREMONT COUNTY,IA,51601,GREEN PLAINS INC (100%),101170,C
2023,GREEN PLAINS SUPERIOR LLC,1004331,1495 320TH AVE,43.433379,-94.954221,SUPERIOR,DICKINSON COUNTY,IA,51363,GREEN PLAINS INC (100%),75855,C
2023,GREEN VALLEY CHEMICAL CORP,1002790,1284 N CHERRY ST,41.070867,-94.356733,CRESTON,UNION COUNTY,IA,50801,GREEN VALLEY CHEMICAL CORP (100%),65745,"C,G"
2023,GREIF RIVERVILLE LLC,1003943,861 Fibre Plant Road,37.509849,-78.910831,Riverville,AMHERST COUNTY,VA,24553,GREIF INC (100%),127099,"AA,C,TT"
2023,GUARDIAN ENERGY LLC,1000872,4745 380TH AVE,44.111944,-93.678611,JANESVILLE,WASECA COUNTY,MN,56048,GUARDIAN ENERGY LLC (100%),184615,C
2023,Galveston Bay Refinery,1005585,2401 5TH AVE S IN TEXAS CITY,29.3775,-94.9328,TEXAS CITY,GALVESTON COUNTY,TX,77592,MARATHON PETROLEUM CORP (100%),4242743,"C,D,DD,MM,Y"
2023,Galveston Crude Processing Unit,1014593,4800 Old Port Industrial Road,29.29922574,-94.83013535,Galveston,,TX,77554,TEXAS INTERNATIONAL REFINING CO LLC (100%),59783,"C,MM,Y"
2023,Garyville Refinery,1003043,155 Sugarcane Road,30.06132,-90.59353,Garyville,ST. JOHN THE BAPTIST PARISH,LA,70051,MARATHON PETROLEUM CORP (100%),4207065,"C,MM,Y"
2023,General Electric Aviation,1001200,1000 WESTERN AVE,42.45,-70.9739,LYNN,Essex,MA,1910,GENERAL ELECTRIC CO (100%),27001,C
2023,General Motors LLC Orion Assembly,1010554,4555 Giddings Road,42.7158,-83.2607,Lake Orion,OAKLAND COUNTY,MI,48359,GENERAL MOTORS LLC (100%),26811,C
2023,General Motors LLC Wentzville,1004317,1500 East Route A,38.813792,-90.820376,Wentzville,ST. CHARLES COUNTY,MO,63385,GENERAL MOTORS CO (100%),69169,C
2023,General Motors Spring Hill Manufacturing,1010968,100 Saturn Parkway,35.739372,-86.96301,Spring Hill,MAURY COUNTY,TN,37174,GENERAL MOTORS CO (100%),50455,C
2023,Georgia Pacific Muskogee LLC,1001913,4901 CHANDLER RD.,35.740513,-95.29743,MUSKOGEE,MUSKOGEE COUNTY,OK,74403,KOCH INDUSTRIES INC (100%),466534,"C,TT"
2023,Georgia Pacific Plywood,1013225,105 SCR 25,31.841273,-89.469523,Taylorsville,SMITH COUNTY,MS,39168,KOCH INDUSTRIES INC (100%),65761,C
2023,Georgia Pacific Wood Products LLC,1013002,12995 NE SR 65,30.438913,-84.770778,Hosford,LIBERTY COUNTY,FL,32334,KOCH INDUSTRIES INC (100%),46064,C
2023,Georgia-Pacific Gurdon Plywood/Lumber,1013055,#1 GP Ln,33.8905971,-93.1378173,Gurdon,,AR,71743,KOCH INDUSTRIES INC (100%),29243,C
2023,Georgia-Pacific Wood Products LLC,1013836,400 Ironaton Cutoff Road,33.445159,-86.05741,Talladega,TALLADEGA COUNTY,AL,35160,KOCH INDUSTRIES INC (100%),31645,C
2023,Georgia-Pacific Wood Products LLC Albany Lumber,1014209,3150 Sylvester Road,31.57221,-84.064604,Albany,DOUGHERTY COUNTY,GA,31705,KOCH INDUSTRIES INC (100%),31245,C
2023,Gerdau Ameristeel: St. Paul Mill,1005298,1678 RED ROCK ROAD,44.89093,-93.010843,SAINT PAUL,RAMSEY COUNTY,MN,55119,GERDAU USA INC (100%),1726,C
2023,Glacial Lakes Energy,1005386,301 20th Ave. SE,44.8762,-97.1148,Watertown,CODINGTON COUNTY,SD,57201,GLACIAL LAKES CORN PROCESSORS (100%),183158,C
2023,"Glanbia Foods, Inc.",1006296,1728 South 2300 East,42.948333,-114.6325,Gooding,GOODING COUNTY,ID,83301,GLANBIA INC (100%),30870,C
2023,Gorham Acquisition LLC,1002834,72 CASCADE FLATS,44.443738,-71.187308,GORHAM,COOS COUNTY,NH,3581,GORHAM ACQUISITION LLC (100%),12627,C
2023,Graphic Packaging International - Augusta,1006731,4278 Mike Padgett Highway,33.3286,-81.9537,Augusta,RICHMOND COUNTY,GA,30906,GRAPHIC PACKAGING HOLDING CO (100%),305441,"AA,C,TT"
2023,Graphic Packaging International - Texarkana Mill,1006668,9978 FM 3129,33.2644,-94.069639,QUEEN CITY,CASS COUNTY,TX,75572,GRAPHIC PACKAGING HOLDING CO (100%),327185,"AA,C,TT"
2023,"Graphic Packaging International, Inc.",1000409,1500 N PITCHER ST,42.3049,-85.5783,KALAMAZOO,Kalamazoo,MI,49007,GRAPHIC PACKAGING HOLDING CO (100%),245349,C
2023,"Grassland Dairy Products, Inc.",1011863,N. 8790 Fairground Ave,44.737642,-90.577949,Greenwood,,WI,54437,GRASSLAND DAIRY PRODUCTS INC (100%),37544,"C,II"
2023,Great Plains Synfuels Plant,1002440,420 COUNTY 26,47.360814,-101.838222,BEULAH,MERCER COUNTY,ND,58523,BASIN ELECTRIC POWER COOPERATIVE (100%),2873469,"C,G,LL,PP,RR (RPT)"
2023,Great Western Malting Co,1013741,1666 Kraft Road,42.893165,-112.48786,Pocatello,BANNOCK COUNTY,ID,83204,GREAT WESTERN MALTING CO (100%),25508,C
2023,Green Plains Fairmont LLC,1005526,1125 BIXBY ROAD,43.664021,-94.492559,FAIRMONT,MARTIN COUNTY,MN,56031,GREEN PLAINS INC (100%),159508,C
2023,Green Plains Madison LLC,1005170,395 BISSELL ST,38.67995,-90.17185,MADISON,MADISON COUNTY,IL,62060,GREEN PLAINS INC (100%),146050,C
2023,Green Plains Mount Vernon LLC,1003377,8999 W FRANKLIN RD,37.905263,-87.722552,MOUNT VERNON,POSEY COUNTY,IN,47620,GREEN PLAINS INC (100%),133621,C
2023,"Green Plains Wood River, LLC.",1002703,7878 S 140TH RD,40.81568,-98.6076,WOOD RIVER,HALL COUNTY,NE,68883,GREEN PLAINS INC (100%),116859,C
2023,Green Plains York LLC,1006694,1414 COUNTY ROAD O,40.69874,-97.567402,YORK,FILLMORE COUNTY,NE,68467,GREEN PLAINS INC (100%),86449,C
2023,GreenAmerica Biofuels Ord LLC,1005812,48267 VAL-E ROAD,41.5701,-98.821,ORD,VALLEY COUNTY,NE,68862,PILOT CORP (100%),84243,C
2023,Greenfield Global Winnebago LLC,1002950,711 6TH AVE. S.E.,43.760415,-94.149858,WINNEBAGO,FARIBAULT COUNTY,MN,56098,GREENFIELD GLOBAL WINNEBAGO LLC (100%),72515,C
2023,"Greif Packaging, LLC",1004536,787 Warmington Rd. SW,40.752578,-81.511188,Massillon,STARK COUNTY,OH,44646,GREIF INC (100%),64836,C
2023,Guardian Lima,1010679,2485 Houx Parkway,40.70483,-84.08,Lima,ALLEN COUNTY,OH,45804,GUARDIAN ENERGY LLC (100%),98695,C
2023,Gulf Coast Growth Ventures LLC,1014210,4589 FM 2986,27.925021,-97.316393,Gregory,SAN PATRICIO COUNTY,TX,78359,EXXON MOBIL CORP (50%); SABIC US HOLDINGS LP (50%),1597730,"C,X"
2023,HEARTLAND CORN PRODUCTS,1003907,53331 State Highway 19,44.541944,-94.341667,WINTHROP,SIBLEY COUNTY,MN,55396,HEARTLAND CORN PRODUCTS (100%),199565,C
2023,HERON LAKE BIOENERGY LLC,1005929,91246 390TH AVENUE,43.862199,-95.300983,HERON LAKE,COTTONWOOD COUNTY,MN,56137,GRANITE FALLS ENERGY LLC (100%),79210,C
2023,HEXCEL CORP,1003383,6700 W 5400 S,40.653131,-112.05009,SALT LAKE CITY,SALT LAKE COUNTY,UT,84118,HEXCEL CORP (100%),69977,C
2023,HEXCEL CORPORATION,1003385,3300 MALLARD FOX DR.,34.655833,-87.07111,DECATUR,MORGAN COUNTY,AL,35601,HEXCEL CORP (100%),75695,C
2023,HF SINCLAIR EL DORADO REFINING LLC,1004291,1401 SOUTH DOUGLAS ROAD,37.794007,-96.87414,EL DORADO,BUTLER COUNTY,KS,67042,HF SINCLAIR CORP (100%),1851451,"C,MM,P,Y"
2023,HF SINCLAIR TULSA REFINING LLC - EAST,1002028,902 WEST 25TH STREET,36.1184,-96.0011,TULSA,TULSA COUNTY,OK,74107,HF SINCLAIR CORP (100%),765206,"C,MM,Y"
2023,HF SINCLAIR TULSA REFINING LLC - WEST,1002026,1700 SOUTH UNION STREET,36.1396,-96.0149,TULSA,TULSA COUNTY,OK,74107,HF SINCLAIR CORP (100%),476936,"C,MM,Y"
2023,HF Sinclair Parco Refining Company LLC,1007217,100 EAST LINCOLN AVENUE,41.77899,-107.104,SINCLAIR,CARBON COUNTY,WY,82334,HF SINCLAIR CORP (100%),1050393,"C,MM,P,Y"
2023,HF Sinclair Puget Sound Refining LLC,1004211,8505 SOUTH TEXAS ROAD,48.472836,-122.560194,ANACORTES,SKAGIT COUNTY,WA,98221,HOLLYFRONTIER PUGET SOUND REFINING LLC (100%),1900999,"C,MM,Y"
2023,HIGHWATER ETHANOL LLC,1005586,24500 US HIGHWAY 14,44.23202,-95.30027,LAMBERTON,REDWOOD COUNTY,MN,56152,HIGHWATER ETHANOL LLC (100%),81610,"C,II"
2023,HILMAR CHEESE COMPANY,1001735,9001 N. LANDER AVE.,37.421613,-120.850431,HILMAR,MERCED COUNTY,CA,95324,HILMAR CHEESE CO (100%),71906,C
2023,HOLLYFRONTIER WOODS CROSS REFINING LLC,1005769,1070 WEST 500 SOUTH,40.884195,-111.910878,WEST BOUNTIFUL,DAVIS COUNTY,UT,84087,HOLLYFRONTIER CORP (100%),412137,"C,MM,Y"
2023,HOLSTON ARMY AMMUNITION PLANT (HSAAP),1004720,4509 WEST STONE DRIVE,36.550455,-82.634794,KINGSPORT,HAWKINS COUNTY,TN,37660,US GOVERNMENT (%),108083,C
2023,HOMELAND ENERGY SOLUTIONS LLC,1006141,2779 IA HWY 24,43.073373,-92.138309,LAWLER,CHICKASAW COUNTY,IA,52154,HOMELAND ENERGY SOLUTIONS LLC (100%),229718,C
2023,HONDA DEVELOPMENT AND MANUFACTURING OF AMERICA *,1001842,12500 MERANDA RD.,40.372778,-84.190139,ANNA,SHELBY COUNTY,OH,45302,AMERICAN HONDA MOTOR CO INC (100%),36549,C
2023,HONDA MANUFACTURING OF ALABAMA LLC,1005341,1800 HONDA DRIVE,33.61623,-86.15611,LINCOLN,TALLADEGA COUNTY,AL,35096,AMERICAN HONDA MOTOR CO INC (100%),53417,C
2023,HORMEL FOODS CORPORATION,1006347,500 14TH AVENUE NORTH EAST,43.67978,-92.96976,AUSTIN,MOWER COUNTY,MN,55912,HORMEL FOODS CORP (100%),58586,C
2023,HOUSTON REFINING,1004130,12000 LAWNDALE AVENUE,29.708566,-95.24124,HOUSTON,HARRIS COUNTY,TX,77017,LYONDELLBASELL INDUSTRIES INC (100%),1930871,"C,MM,Y"
2023,HP HOOD LLC,1007515,160 HOOD WAY,39.128189,-78.190829,WINCHESTER,FREDERICK COUNTY,VA,22602,HP HOOD LLC (100%),75925,C
2023,HUNT REFINING COMPANY,1005879,1855 FAIRLAWN RD.,33.2003,-87.607,TUSCALOOSA,TUSCALOOSA COUNTY,AL,35401,HUNT CRUDE OIL SUPPLY CO LLC (100%),896528,"C,MM,P,Y"
2023,HUNT SOUTHLAND REFINING COMPANY,1002798,177 Haney Road,31.8167,-89.0089,Heidelberg,JONES COUNTY,MS,39439,HUNT CRUDE OIL SUPPLY CO LLC (100%),30709,"C,MM,Y"
2023,"HUNTSMAN ADVANCED MATERIALS AMERICAS, LLC",1004615,240 WEST EMERLING AVENUE,41.045666,-81.541763,AKRON,SUMMIT COUNTY,OH,44301,HUNTSMAN CORP (100%),19234,C
2023,HUSKER AG L L C,1005369,54048 HIGHWAY 20,42.3512,-97.70688,PLAINVIEW,PIERCE COUNTY,NE,68769,HUSKER AG LLC (100%),99897,C
2023,"HYUNDAI MOTOR MANUFACTURING ALABAMA, LLC",1007393,700 HYUNDAI BOULEVARD,32.277784,-86.320487,MONTGOMERY,MONTGOMERY COUNTY,AL,36105,HYUNDAI MOTOR AMERICA (100%),29769,"C,QQ"
2023,"Haier US Appliance Solutions, Inc.",1009577,4000 Buechel Bank Road,38.17804,-85.65013,Louisville,JEFFERSON COUNTY,KY,40225,HAIER SMART HOME CO LTD (100%),26399,"C,QQ"
